ID,Matemática,Linguagens,Ciências da Natureza,Ciências Humanas,Redação
3078,9.5,9.08,9.0,9.17,9.42
3079,7.75,8.25,7.92,8.42,8.33
3080,8.08,6.67,7.92,7.5,7.0
3081,8.67,7.33,8.5,8.83,7.5
3082,8.17,7.92,8.42,7.83,6.58
3083,5.92,5.83,6.5,6.0,6.42
3084,7.58,7.83,7.5,8.58,8.83
3085,7.08,8.5,7.75,8.08,8.92
3086,8.0,7.17,8.33,7.58,7.08
3087,9.17,8.92,9.17,8.92,9.08
3088,7.0,8.5,6.83,8.17,8.33
3089,8.08,8.58,7.25,8.33,8.17
3090,8.75,7.5,8.17,7.5,7.67
3091,8.58,7.33,8.5,7.17,7.33
3092,8.0,8.83,7.67,8.75,8.67
3093,9.0,8.92,9.25,9.0,9.25
3094,8.67,7.0,9.0,7.25,7.75
3095,8.67,6.67,8.58,7.42,6.67
3096,8.58,7.58,8.83,7.25,7.92
3097,8.92,7.58,8.17,7.58,7.42
3098,6.33,8.67,7.83,8.42,8.0
3099,7.58,8.17,7.17,8.17,8.83
3100,8.25,8.0,8.08,7.83,7.08
3101,7.58,8.25,8.83,9.08,8.75
3102,7.92,8.58,7.17,8.33,8.25
3103,5.92,6.25,6.33,6.17,6.0
3104,8.33,6.83,8.5,6.83,7.42
3105,7.25,7.75,7.08,7.92,8.25
3106,7.92,8.75,7.5,8.17,8.75
3107,8.67,7.42,9.08,6.58,8.25
3108,8.58,8.0,8.5,8.5,7.33
3109,9.0,9.0,9.42,8.75,9.17
3110,7.08,8.25,7.25,9.25,8.42
3111,6.25,8.75,7.67,8.75,8.33
3112,7.83,8.42,7.83,8.5,8.58
3113,7.25,8.42,8.58,9.17,8.92
3114,8.25,6.17,8.25,7.75,7.5
3115,9.25,8.83,9.17,8.58,8.83
3116,8.67,8.92,9.58,8.83,9.17
3117,8.5,7.08,9.0,7.5,7.75
3118,7.17,8.58,7.75,8.67,8.58
3119,6.08,5.75,5.75,5.42,6.33
3120,9.17,9.08,9.25,9.0,9.0
3121,8.67,7.83,9.25,7.33,7.92
3122,8.58,7.75,8.67,7.83,7.5
3123,8.42,7.08,8.58,7.0,7.0
3124,8.33,6.58,8.67,6.92,6.92
3125,7.33,7.83,6.92,8.17,8.5
3126,7.42,8.5,6.75,8.75,8.17
3127,9.17,9.08,9.0,8.75,9.0
3128,7.67,8.25,7.33,9.25,8.58
3129,8.08,8.92,6.92,8.33,8.42
3130,8.92,8.92,9.25,8.92,9.0
3131,7.92,8.33,7.75,8.33,8.08
3132,7.58,8.58,7.92,8.67,8.25
3133,8.83,7.33,8.42,8.08,8.08
3134,6.25,6.08,5.58,6.25,5.92
3135,8.5,7.5,8.83,7.42,8.08
3136,7.42,8.67,7.33,8.25,8.25
3137,8.42,6.33,8.67,7.0,7.5
3138,6.17,6.0,6.0,6.17,5.83
3139,7.17,8.42,6.92,8.42,8.75
3140,6.25,6.25,6.0,5.83,6.08
3141,6.92,8.33,7.08,8.33,8.33
3142,5.75,5.92,5.58,5.83,6.0
3143,8.67,8.33,7.75,8.0,8.33
3144,8.58,7.83,8.67,7.92,8.17
3145,6.92,8.67,7.5,9.08,8.42
3146,9.17,9.17,9.42,8.75,8.92
3147,8.83,9.17,9.08,9.08,8.92
3148,8.5,6.92,8.83,7.08,7.92
3149,8.67,7.17,8.0,6.67,7.33
3150,7.83,8.17,6.17,8.33,8.83
3151,8.08,7.08,8.58,7.58,8.0
3152,5.75,6.25,6.17,6.08,6.17
3153,8.33,8.08,8.0,7.0,7.83
3154,8.33,7.67,8.83,7.17,7.83
3155,8.5,7.0,8.33,7.42,6.92
3156,8.92,8.17,8.42,8.33,7.67
3157,5.83,5.75,5.75,5.83,5.42
3158,8.5,7.33,8.5,6.83,7.08
3159,8.08,8.67,7.08,8.33,8.92
3160,9.0,9.08,9.5,8.92,8.92
3161,7.42,8.67,7.83,9.08,8.75
3162,7.0,7.5,7.08,8.17,9.08
3163,8.25,8.92,7.67,8.42,8.08
3164,8.58,7.75,8.17,8.25,6.75
3165,7.25,8.42,7.42,8.42,8.58
3166,6.92,8.33,8.0,9.17,8.92
3167,8.75,8.42,7.83,8.42,9.08
3168,7.83,8.33,6.92,8.5,8.67
3169,7.5,7.83,6.92,7.92,8.58
3170,5.92,5.83,5.92,5.58,6.08
3171,8.08,7.75,8.42,7.08,7.75
3172,7.25,8.33,6.83,8.33,8.5
3173,8.67,7.17,8.75,7.33,7.58
3174,8.67,7.42,7.83,7.58,8.17
3175,7.92,8.42,7.17,8.42,8.42
3176,9.25,8.83,9.08,9.0,9.5
3177,8.5,7.58,8.5,7.92,6.75
3178,7.75,9.08,8.0,8.17,8.33
3179,8.33,7.0,8.33,7.92,7.67
3180,8.58,8.08,8.67,8.17,7.25
3181,8.0,8.75,7.92,8.58,8.58
3182,9.0,7.0,8.42,7.58,7.58
3183,9.08,8.33,7.58,8.33,8.42
3184,8.0,7.17,8.25,7.17,7.75
3185,8.92,9.0,8.92,9.17,9.33
3186,6.0,6.08,6.25,6.08,6.0
3187,8.42,8.25,8.25,7.25,7.58
3188,8.17,8.25,8.42,7.5,6.92
3189,7.17,8.75,8.33,8.5,8.0
3190,7.58,8.08,7.17,8.33,8.5
3191,7.17,8.58,8.25,8.17,8.83
3192,8.0,8.42,8.17,6.58,8.17
3193,8.75,7.92,8.25,7.75,6.75
3194,6.08,5.92,6.17,5.92,6.17
3195,9.17,8.92,9.0,8.83,9.5
3196,8.5,7.5,8.58,7.83,7.25
3197,8.42,7.67,8.33,7.92,6.42
3198,9.08,9.25,8.75,8.83,8.83
3199,8.58,7.08,8.58,7.83,6.58
3200,7.42,8.33,7.0,8.25,8.5
3201,8.67,7.42,8.67,7.25,7.08
3202,8.92,8.5,8.08,6.83,7.17
3203,6.58,8.25,7.75,8.83,8.5
3204,6.0,5.83,5.92,6.08,6.08
3205,7.5,8.25,6.83,8.17,8.67
3206,8.33,8.58,7.67,7.92,8.67
3207,8.58,6.75,8.75,7.33,7.42
3208,7.17,8.17,7.5,8.33,8.33
3209,8.58,9.25,8.83,8.75,9.17
3210,7.58,8.5,7.58,8.5,8.08
3211,8.08,8.58,8.58,7.92,7.17
3212,6.75,8.75,7.42,8.92,8.83
3213,6.92,8.5,7.75,8.5,8.83
3214,7.83,8.25,7.0,8.67,8.25
3215,7.83,8.08,8.25,8.17,8.33
3216,6.42,9.08,7.67,8.17,8.75
3217,7.08,7.92,8.42,8.58,9.25
3218,8.42,9.5,7.0,8.33,7.92
3219,8.67,7.5,8.33,8.25,7.58
3220,8.5,7.08,7.83,8.17,7.25
3221,7.67,8.58,7.17,8.08,8.5
3222,9.25,9.67,8.58,9.33,9.33
3223,7.83,8.67,7.17,8.33,8.5
3224,8.58,7.58,8.42,8.5,6.92
3225,8.58,9.08,9.17,9.0,9.17
3226,8.58,7.42,8.58,8.33,7.33
3227,8.0,8.58,7.42,8.58,8.67
3228,7.42,9.25,8.08,8.58,8.25
3229,9.17,8.58,8.75,9.08,9.0
3230,7.42,8.92,8.17,8.42,8.58
3231,8.42,6.75,8.17,6.33,7.5
3232,9.42,9.0,9.17,9.42,9.0
3233,7.58,8.33,7.83,8.42,8.33
3234,6.17,8.67,6.17,8.67,8.42
3235,5.83,5.58,6.08,5.75,6.0
3236,8.58,6.75,9.08,7.08,7.92
3237,6.08,5.92,6.25,6.33,6.33
3238,8.0,9.0,7.5,8.0,8.42
3239,9.17,7.33,8.58,7.33,7.83
3240,6.25,6.08,6.25,5.92,5.75
3241,7.08,8.42,7.33,8.75,8.5
3242,8.58,8.83,8.17,8.0,9.0
3243,8.0,8.33,7.42,8.5,8.33
3244,6.92,8.25,7.42,8.42,8.92
3245,9.17,9.0,9.58,8.92,8.75
3246,7.17,8.42,6.5,8.5,8.58
3247,8.5,7.25,8.42,6.83,7.58
3248,6.5,8.17,8.92,8.75,8.08
3249,8.17,6.92,8.42,7.25,7.42
3250,7.42,8.75,6.92,8.75,8.33
3251,5.83,6.0,5.92,6.25,5.92
3252,7.08,8.5,8.17,8.33,9.0
3253,8.25,7.25,8.25,8.25,7.67
3254,7.67,8.33,7.75,9.0,8.25
3255,8.42,8.42,8.92,7.92,7.42
3256,8.5,7.67,8.83,8.0,7.83
3257,8.83,9.08,8.75,9.08,9.08
3258,8.67,8.75,8.75,7.25,7.5
3259,8.17,7.0,8.17,6.58,7.25
3260,6.08,6.08,5.92,5.58,5.67
3261,8.75,7.33,8.67,7.58,8.33
3262,8.33,7.58,8.83,6.58,7.83
3263,7.08,8.33,7.0,9.08,8.67
3264,8.92,7.25,8.42,7.17,8.25
3265,5.83,5.83,6.58,6.17,6.08
3266,8.25,7.5,8.5,7.92,6.92
3267,7.75,8.58,7.5,8.25,8.58
3268,8.33,8.25,8.33,7.92,7.25
3269,8.08,7.25,8.58,7.33,7.92
3270,8.83,8.42,8.83,7.33,7.58
3271,8.33,7.58,8.67,7.17,8.17
3272,7.5,8.08,7.92,8.58,8.08
3273,7.83,8.58,7.5,8.58,8.5
3274,9.17,8.92,8.75,8.25,9.25
3275,5.83,6.08,6.08,6.25,5.83
3276,8.92,7.17,7.83,8.42,7.92
3277,5.58,6.08,6.33,6.0,6.0
3278,8.33,7.67,8.75,6.92,7.75
3279,7.67,9.0,8.33,9.25,8.67
3280,8.42,7.92,8.33,7.17,8.0
3281,8.33,8.58,8.67,7.75,7.42
3282,9.17,8.0,8.08,7.67,7.5
3283,8.58,8.5,8.83,8.25,7.83
3284,8.0,9.0,7.25,8.5,8.17
3285,9.08,8.67,9.33,9.17,9.08
3286,8.33,7.67,8.67,8.0,8.33
3287,8.67,7.67,8.92,7.92,8.83
3288,7.17,8.83,7.67,8.83,8.67
3289,6.92,8.08,7.67,8.75,8.5
3290,8.17,7.58,8.5,7.58,8.08
3291,8.0,8.0,8.17,7.75,7.33
3292,5.83,6.08,6.17,5.75,6.0
3293,9.25,9.25,9.08,8.75,9.17
3294,8.83,7.42,8.67,7.92,7.08
3295,8.42,8.67,8.08,6.58,7.42
3296,8.5,7.75,8.17,7.08,7.08
3297,8.67,7.42,8.25,7.33,7.75
3298,7.58,8.08,8.08,8.67,8.83
3299,9.0,9.0,8.83,9.25,9.08
3300,8.5,7.75,8.25,7.5,7.83
3301,7.67,8.42,6.58,8.75,8.67
3302,7.42,8.58,8.33,8.92,8.5
3303,7.0,8.33,7.33,8.67,8.58
3304,8.25,8.5,8.25,7.83,8.08
3305,8.17,7.75,8.83,7.58,8.25
3306,7.67,6.83,8.42,7.67,8.5
3307,8.5,8.08,8.5,7.67,8.25
3308,8.58,7.33,8.67,7.25,7.42
3309,8.17,7.5,8.17,6.75,8.0
3310,8.25,8.08,8.67,7.5,7.75
3311,8.75,7.67,8.25,7.5,6.67
3312,8.42,8.33,8.33,7.75,7.42
3313,8.5,8.17,9.0,7.25,7.42
3314,8.75,7.17,8.5,7.08,7.58
3315,8.33,7.33,8.83,7.5,8.25
3316,8.17,8.67,7.83,8.42,9.08
3317,8.92,7.33,8.42,7.75,7.75
3318,7.67,8.33,7.75,8.17,8.42
3319,8.58,8.0,7.83,7.92,7.67
3320,8.25,6.33,8.58,8.0,7.33
3321,6.08,6.0,5.67,5.5,5.75
3322,8.42,6.25,8.83,7.42,7.5
3323,8.83,8.17,8.25,7.75,7.75
3324,8.92,7.33,8.83,7.83,7.75
3325,9.42,8.75,8.67,9.08,9.5
3326,6.42,8.67,7.42,8.25,7.92
3327,8.67,7.42,8.67,8.33,7.42
3328,6.33,5.92,6.08,5.75,5.83
3329,7.5,8.58,6.92,8.92,8.33
3330,8.17,7.17,8.67,7.58,7.58
3331,8.5,6.5,9.42,7.75,7.17
3332,7.17,9.17,7.58,8.83,8.17
3333,7.17,8.58,7.92,8.58,8.25
3334,7.33,8.75,7.17,8.75,8.5
3335,7.67,8.83,7.08,8.58,8.17
3336,7.58,8.17,7.83,8.5,8.33
3337,8.08,7.33,7.92,7.17,7.08
3338,8.08,6.67,9.08,7.33,6.92
3339,9.08,8.67,9.08,9.17,8.83
3340,7.17,8.42,8.0,8.83,8.58
3341,8.83,9.17,9.08,9.0,8.83
3342,7.42,8.25,7.42,8.33,8.33
3343,9.17,8.75,9.08,8.58,8.67
3344,7.08,8.58,7.75,8.08,8.58
3345,6.58,6.0,6.25,6.08,6.33
3346,8.83,7.83,8.58,7.5,7.5
3347,7.58,8.42,7.25,8.67,8.5
3348,8.33,8.25,7.5,8.5,8.67
3349,8.75,9.0,6.42,8.33,8.92
3350,8.33,7.92,6.92,8.17,8.67
3351,9.0,8.42,8.0,7.67,7.33
3352,7.75,8.33,7.75,8.58,8.25
3353,8.5,7.17,8.42,7.08,8.08
3354,7.17,7.92,8.0,8.33,8.42
3355,9.0,7.58,8.5,7.25,7.25
3356,6.58,8.33,7.75,8.42,8.42
3357,7.83,8.58,8.0,8.92,8.08
3358,8.25,7.83,8.75,8.25,8.08
3359,7.67,8.33,7.67,8.83,8.17
3360,7.92,7.75,8.33,6.42,7.75
3361,7.92,8.0,8.0,9.42,8.08
3362,8.42,8.17,8.92,7.25,7.25
3363,8.08,6.75,8.5,7.58,7.0
3364,8.08,7.67,7.75,7.25,6.0
3365,8.33,7.0,8.58,7.92,6.75
3366,7.5,8.42,7.92,8.83,8.08
3367,8.58,7.5,8.0,7.5,7.33
3368,7.67,8.42,7.67,9.25,8.92
3369,8.25,7.83,8.25,8.0,7.17
3370,6.25,6.17,6.08,6.08,6.33
3371,7.33,8.42,7.67,8.17,9.17
3372,9.17,9.17,9.08,8.75,9.33
3373,8.25,6.42,8.42,6.75,7.83
3374,8.42,8.83,8.33,7.5,7.42
3375,8.0,8.33,7.42,8.17,8.83
3376,7.42,8.5,6.92,9.0,7.83
3377,8.08,7.92,8.58,7.92,7.08
3378,8.75,8.67,9.08,9.5,9.08
3379,8.0,8.08,7.17,8.42,8.17
3380,7.08,9.0,7.42,8.08,8.25
3381,8.92,9.17,9.5,8.92,8.92
3382,5.92,6.17,6.08,6.08,6.0
3383,8.25,7.33,8.17,7.5,7.42
3384,8.67,8.08,8.08,7.42,7.42
3385,8.17,7.17,8.08,7.42,7.5
3386,8.83,8.25,8.75,7.92,8.42
3387,8.17,8.17,7.17,8.08,8.58
3388,7.75,8.33,8.58,8.5,8.92
3389,7.75,8.42,6.67,9.0,7.92
3390,6.58,8.25,7.5,8.92,8.0
3391,7.75,8.42,7.5,8.5,8.5
3392,7.83,8.5,7.67,9.08,8.33
3393,7.42,8.42,7.5,8.5,8.08
3394,8.58,7.67,8.75,7.08,8.08
3395,8.25,7.58,8.42,6.92,7.75
3396,6.33,6.0,6.25,6.25,5.58
3397,8.25,8.5,8.25,7.08,6.92
3398,7.58,8.67,7.17,8.67,8.08
3399,5.83,6.08,6.25,6.17,6.42
3400,7.33,8.83,7.42,8.67,8.58
3401,7.58,9.0,7.17,8.5,8.42
3402,6.25,6.0,6.33,6.25,6.5
3403,8.42,9.08,8.67,9.08,8.83
3404,8.5,8.42,8.58,8.25,7.75
3405,8.83,7.33,8.33,6.67,8.0
3406,8.25,8.17,8.5,8.08,7.5
3407,7.17,8.33,8.5,8.08,8.67
3408,8.5,8.58,7.08,9.17,8.25
3409,5.92,6.08,6.08,5.83,6.0
3410,8.17,6.83,8.42,8.0,6.5
3411,9.0,8.0,8.42,7.0,8.08
3412,8.75,8.0,8.33,8.42,8.17
3413,8.67,6.92,8.5,6.75,8.5
3414,7.75,7.25,8.5,7.33,7.33
3415,8.67,8.42,8.67,7.0,7.58
3416,7.25,8.83,7.08,8.17,8.83
3417,7.5,8.17,7.92,8.0,8.25
3418,8.67,9.25,7.42,9.0,8.5
3419,8.5,7.0,8.83,7.33,7.92
3420,8.92,7.75,8.33,7.25,8.0
3421,8.5,7.33,8.58,8.08,7.5
3422,7.5,9.0,7.42,8.83,7.83
3423,8.25,6.92,8.5,7.67,7.0
3424,7.83,8.33,7.58,8.5,7.92
3425,8.33,6.5,8.33,7.58,7.75
3426,7.83,8.42,8.25,8.92,8.83
3427,8.83,7.33,8.42,7.42,7.83
3428,8.42,8.0,8.92,8.5,7.75
3429,6.75,8.42,7.08,7.92,8.58
3430,8.58,8.0,8.42,7.17,7.08
3431,8.33,7.33,8.17,7.17,8.42
3432,7.08,8.58,7.5,8.33,8.58
3433,8.08,7.42,8.75,7.25,7.67
3434,5.83,5.58,6.25,6.08,5.83
3435,5.58,5.83,6.08,6.08,6.5
3436,7.67,8.33,7.17,8.67,8.75
3437,8.42,8.25,8.58,7.08,8.0
3438,7.33,8.33,8.42,8.58,8.58
3439,7.75,8.08,7.5,8.5,8.25
3440,7.5,8.0,7.08,8.92,8.58
3441,7.58,8.08,7.5,9.17,8.0
3442,7.42,8.0,7.67,8.42,8.33
3443,8.58,8.08,8.33,7.67,7.08
3444,7.0,8.42,7.0,8.42,9.0
3445,8.08,8.42,7.92,8.67,8.42
3446,6.17,5.83,5.75,6.58,5.83
3447,8.5,7.75,7.92,6.75,8.58
3448,7.25,8.75,8.17,8.58,8.92
3449,6.92,8.17,7.92,8.0,8.58
3450,5.67,6.17,6.0,6.17,6.08
3451,6.17,5.92,5.83,5.83,5.83
3452,7.33,8.67,6.67,8.58,8.67
3453,8.67,8.0,8.67,7.83,7.42
3454,7.83,8.67,7.5,8.75,8.58
3455,7.83,8.42,7.83,8.92,8.67
3456,7.25,8.75,6.58,8.5,8.42
3457,8.42,8.25,7.0,8.5,8.5
3458,8.0,8.42,7.58,8.17,8.0
3459,7.75,8.42,7.42,8.42,8.17
3460,8.58,7.17,8.83,7.17,7.17
3461,7.25,8.25,7.83,8.25,8.08
3462,6.08,6.33,5.83,6.17,6.08
3463,8.42,8.33,8.0,7.5,8.25
3464,8.92,9.5,8.92,9.08,9.17
3465,7.58,8.25,7.92,8.5,8.08
3466,8.33,7.5,8.25,7.42,7.17
3467,8.25,8.25,7.5,8.83,7.92
3468,7.42,7.92,7.25,8.92,8.42
3469,8.17,7.17,8.25,8.17,6.92
3470,8.42,7.08,8.0,7.33,7.5
3471,6.75,8.0,7.33,8.75,8.67
3472,8.33,8.25,7.83,8.67,8.42
3473,7.42,8.33,6.67,8.25,8.33
3474,7.92,7.58,8.5,7.5,7.67
3475,8.33,7.42,8.75,7.58,6.75
3476,8.25,8.67,8.42,7.67,8.75
3477,8.0,8.0,7.75,8.92,8.33
3478,8.25,7.67,7.75,8.0,7.67
3479,7.33,8.42,7.5,8.42,8.58
3480,8.83,7.75,8.75,8.08,7.92
3481,6.83,8.92,6.83,9.17,8.92
3482,8.0,8.33,7.75,8.42,8.5
3483,7.25,8.5,7.83,8.08,8.92
3484,7.67,8.92,7.25,8.58,8.17
3485,8.25,6.83,8.67,8.42,7.25
3486,7.17,8.08,6.83,8.25,8.67
3487,6.0,6.0,5.58,6.0,5.92
3488,8.5,7.17,8.75,8.0,7.92
3489,7.75,8.83,7.75,8.25,8.17
3490,7.5,8.67,7.0,8.17,8.83
3491,7.92,8.08,7.33,8.75,8.75
3492,8.33,8.25,7.5,8.0,8.5
3493,6.25,6.0,6.0,6.08,6.17
3494,8.5,8.33,8.42,7.08,7.0
3495,8.92,8.83,8.58,9.08,9.42
3496,8.42,7.17,8.58,7.75,7.75
3497,8.33,7.0,8.17,7.75,7.67
3498,6.08,6.17,6.17,6.17,6.25
3499,8.83,7.5,8.58,7.92,7.92
3500,8.08,6.92,8.67,7.17,7.25
3501,7.0,8.0,8.0,8.5,9.17
3502,7.75,6.83,9.08,7.67,7.17
3503,8.33,7.75,8.92,7.83,7.83
3504,7.83,7.17,8.08,7.83,7.42
3505,5.5,6.0,6.0,5.83,5.67
3506,9.0,7.58,8.0,7.92,6.58
3507,6.17,5.67,6.17,5.75,5.5
3508,6.75,8.5,7.17,8.83,8.67
3509,8.33,7.17,8.83,6.75,8.0
3510,8.58,8.0,8.33,7.67,7.08
3511,8.67,7.83,8.58,7.75,7.83
3512,6.75,9.08,7.25,8.42,8.67
3513,8.42,7.42,8.08,8.0,7.92
3514,8.17,8.83,7.33,8.17,8.5
3515,8.17,8.25,7.5,8.67,7.92
3516,8.58,7.83,7.92,7.25,8.25
3517,7.25,8.08,7.42,8.42,9.0
3518,5.5,5.58,6.25,5.83,6.17
3519,6.92,8.58,8.08,8.75,8.58
3520,7.67,8.5,7.0,9.08,8.42
3521,7.75,8.67,8.58,7.75,7.33
3522,8.75,9.42,9.08,8.67,8.83
3523,8.08,7.17,7.92,7.83,7.33
3524,9.08,9.42,8.92,8.5,8.92
3525,7.25,8.75,8.25,8.75,8.25
3526,7.92,7.42,8.33,7.67,7.58
3527,7.75,9.0,7.58,9.17,8.08
3528,7.33,8.0,8.58,8.42,8.58
3529,8.25,8.25,8.58,7.17,7.5
3530,5.58,6.08,6.25,6.25,6.33
3531,8.08,8.83,7.17,8.5,8.58
3532,8.42,7.42,8.42,7.75,7.75
3533,7.75,8.0,7.25,8.42,7.92
3534,8.83,7.08,8.08,6.75,8.0
3535,8.25,7.92,8.75,7.75,7.33
3536,9.0,7.75,8.17,7.0,6.83
3537,7.33,8.67,7.42,8.67,8.5
3538,8.25,7.17,8.67,8.08,7.08
3539,8.58,7.33,7.92,6.83,7.92
3540,8.17,8.0,8.42,7.92,7.5
3541,8.17,8.5,7.75,8.17,8.33
3542,8.92,8.0,8.25,7.17,7.67
3543,8.17,8.17,7.58,8.42,8.58
3544,7.33,8.67,8.5,8.17,8.75
3545,6.67,8.5,6.67,7.83,8.83
3546,9.0,9.17,9.0,8.83,9.17
3547,7.33,8.25,8.08,8.33,8.0
3548,7.58,8.33,7.67,7.92,8.5
3549,7.17,8.17,7.33,8.67,8.33
3550,8.17,6.75,8.67,8.0,7.75
3551,8.5,7.67,8.58,7.25,9.0
3552,8.33,8.42,8.0,7.67,7.75
3553,6.42,5.58,5.75,6.25,6.0
3554,8.42,8.08,8.83,6.17,7.42
3555,8.42,7.75,8.42,7.67,7.67
3556,7.92,8.92,7.33,8.25,9.0
3557,8.25,7.5,8.67,7.17,6.92
3558,8.58,7.83,8.92,7.08,7.42
3559,8.75,9.0,9.17,9.17,8.92
3560,9.08,7.58,8.25,7.0,7.5
3561,8.33,7.83,8.83,7.25,8.25
3562,7.75,8.92,7.83,8.5,8.25
3563,8.33,8.17,7.17,8.83,8.33
3564,8.42,8.67,7.92,8.17,7.0
3565,8.83,7.92,8.58,8.0,8.25
3566,8.67,6.5,8.58,7.58,7.92
3567,7.08,8.67,8.0,8.33,8.67
3568,7.58,8.67,7.08,8.42,8.42
3569,7.92,8.33,7.67,8.92,8.67
3570,9.25,9.08,9.25,9.08,9.25
3571,8.5,7.42,8.92,7.25,6.33
3572,8.92,8.25,8.25,7.0,6.92
3573,8.08,8.83,9.08,7.42,8.75
3574,7.58,8.08,7.75,8.67,8.0
3575,6.17,6.17,6.0,6.08,6.33
3576,7.67,8.42,8.0,8.75,8.25
3577,8.67,9.5,8.83,9.5,9.08
3578,7.33,8.33,7.83,8.67,9.08
3579,8.75,7.58,8.67,7.58,7.17
3580,8.08,6.75,8.5,7.33,7.92
3581,6.08,5.75,5.67,5.83,6.33
3582,8.08,7.83,8.5,7.0,7.83
3583,8.5,7.67,8.67,7.25,7.58
3584,6.42,9.08,7.25,8.83,9.0
3585,6.67,5.75,6.0,5.92,6.25
3586,8.5,8.17,8.25,7.92,7.5
3587,8.75,8.08,8.75,7.25,7.92
3588,7.33,8.83,7.67,8.75,8.42
3589,7.5,8.5,7.0,8.58,8.67
3590,8.42,7.67,8.83,7.75,7.42
3591,7.42,8.58,7.5,8.42,8.58
3592,7.08,8.67,8.5,8.58,8.42
3593,9.08,7.08,8.67,7.25,7.08
3594,7.5,8.33,8.58,8.33,8.25
3595,9.17,7.17,8.5,7.83,7.58
3596,8.42,8.17,8.0,7.08,7.17
3597,6.5,8.33,7.08,9.08,8.5
3598,8.67,6.58,8.75,7.92,7.42
3599,7.5,8.08,7.17,8.75,8.33
3600,7.67,9.25,7.08,8.67,8.58
3601,7.17,9.25,7.33,8.67,8.42
3602,9.33,8.83,8.58,8.67,8.92
3603,7.58,8.92,7.08,8.5,8.42
3604,8.67,8.33,8.42,7.17,6.58
3605,7.33,8.42,7.17,8.33,8.58
3606,8.58,7.42,8.58,7.25,8.33
3607,8.42,7.83,8.17,7.42,7.42
3608,8.17,8.92,7.5,8.58,8.42
3609,5.83,6.0,6.5,5.5,5.67
3610,7.0,8.67,6.67,8.25,8.17
3611,7.5,8.83,7.33,8.33,8.83
3612,8.25,8.58,7.5,8.42,7.92
3613,8.33,6.5,7.83,8.5,8.0
3614,7.67,8.5,7.67,8.67,8.92
3615,8.25,8.58,7.33,8.67,9.08
3616,8.42,8.5,8.33,7.83,7.0
3617,8.5,7.92,8.25,7.17,7.08
3618,8.5,7.33,9.0,8.33,7.67
3619,7.58,8.5,9.0,8.67,8.5
3620,8.0,8.5,7.75,8.5,8.5
3621,7.5,8.17,8.08,8.58,8.42
3622,7.75,8.08,8.33,8.25,8.67
3623,8.75,7.0,8.08,8.17,7.5
3624,8.42,7.75,8.25,6.25,7.42
3625,8.67,7.33,8.42,8.0,7.42
3626,7.92,8.25,7.33,8.33,8.5
3627,8.42,8.0,8.33,7.25,8.17
3628,7.75,8.75,7.25,8.83,8.67
3629,8.67,7.42,8.83,7.08,7.33
3630,8.33,9.08,7.67,8.58,8.5
3631,9.25,7.83,8.67,7.0,7.75
3632,8.42,7.58,8.83,8.0,7.67
3633,9.25,7.92,8.83,6.58,7.17
3634,8.67,7.42,8.25,7.58,7.33
3635,7.17,8.33,7.17,8.75,8.33
3636,8.17,7.75,8.0,6.67,7.42
3637,6.08,6.25,5.92,6.0,6.08
3638,7.92,8.67,7.08,8.75,8.5
3639,6.67,8.5,8.42,8.17,8.42
3640,7.83,8.58,7.67,8.5,8.92
3641,6.92,8.25,7.08,8.42,8.67
3642,6.08,6.17,6.0,5.75,5.92
3643,7.58,8.33,7.83,8.75,8.33
3644,6.83,9.0,7.75,8.58,8.25
3645,7.25,7.83,7.42,8.5,8.25
3646,8.67,8.33,8.75,7.92,7.92
3647,8.17,8.5,8.92,7.58,7.58
3648,8.08,7.83,8.17,7.5,8.17
3649,8.25,8.25,8.67,7.5,7.25
3650,8.5,7.75,8.58,7.75,7.5
3651,7.58,8.67,7.5,8.58,8.17
3652,7.67,7.67,8.42,8.92,9.0
3653,7.92,7.67,7.67,8.67,8.67
3654,9.0,8.83,9.0,9.08,8.83
3655,6.25,6.17,6.08,5.92,6.08
3656,8.17,7.67,8.67,7.08,7.5
3657,7.92,8.33,8.33,8.83,8.42
3658,8.0,6.42,8.92,7.08,7.08
3659,7.75,8.58,6.75,8.33,8.33
3660,8.58,7.58,8.5,7.67,7.92
3661,8.17,7.0,8.33,8.33,7.33
3662,8.17,7.67,7.75,6.5,8.0
3663,8.08,7.17,8.92,7.83,8.42
3664,7.0,8.83,7.75,8.42,8.33
3665,7.17,8.92,7.42,8.42,9.08
3666,8.75,8.92,8.75,8.92,8.75
3667,9.0,7.33,8.75,7.58,7.67
3668,8.25,8.83,6.5,8.08,8.75
3669,7.75,7.33,8.33,7.33,7.0
3670,6.75,8.75,7.33,8.33,8.42
3671,6.67,8.92,7.67,8.08,8.08
3672,8.33,7.67,8.17,7.75,7.08
3673,6.75,8.83,7.75,8.58,8.5
3674,6.0,5.5,6.42,5.75,6.0
3675,8.33,6.67,8.0,7.75,6.75
3676,7.42,8.75,7.42,9.0,8.92
3677,7.92,8.75,7.58,8.33,8.5
3678,6.08,6.25,6.33,5.67,6.42
3679,8.0,8.75,6.75,8.58,8.92
3680,7.17,8.92,7.33,8.42,8.33
3681,5.92,5.92,6.5,6.17,5.75
3682,7.83,7.42,8.25,6.75,8.5
3683,6.17,6.25,6.42,5.58,5.58
3684,8.08,7.17,8.25,7.92,7.92
